Open time,Open,High,Low,Close,Volume,Number of trades,Returns,SMA20,SMA50,Volatility_20,HL_Range,Volume_MA,Volume_Norm,Target_Price,Target_Direction
2020-11-04,1.4123,1.4144,1.2733,1.3912,2560523.86,12910,-0.0145913018841195,1.76156,2.331664,0.05039768458638025,0.10142323174238069,1534931.8665,1.668167764239977,1.4007,1
2020-11-05,1.3895,1.4928,1.3,1.4007,1598492.56,10773,0.006828637147786143,1.724605,2.309024,0.05016099403756946,0.1376454629827942,1537523.988,1.039653737096686,1.9,1
2020-11-06,1.403,1.9482,1.3946,1.9,3846546.9,25259,0.3564646248304417,1.7093400000000003,2.289366,0.09773539955019063,0.2913684210526315,1705738.8555,2.255062014678952,2.0215,1
2020-11-07,1.9069,2.4975,1.8276,2.0215,8862610.63,68805,0.06394736842105275,1.699665,2.267508,0.09888725987513404,0.3313875834776157,2124923.324,4.170790790378656,2.1558,1
2020-11-08,2.0264,2.2825,1.9608,2.1558,4800345.92,35673,0.06643581498886975,1.704495,2.250004,0.0985298292514523,0.1492253455793673,2319479.7605,2.0695787054271215,2.0299,0
2020-11-09,2.1515,2.1991,1.9456,2.0299,3050443.52,23122,-0.05840059374710094,1.71174,2.233346,0.09742489139366156,0.12488299916252035,2375343.5845,1.2842114883527918,2.2661,1
2020-11-10,2.0383,2.3257,2.008,2.2661,2119423.36,16744,0.11636041184294776,1.73061,2.223324,0.10038485106423509,0.14019681390935965,2320178.5149999997,0.9134742634232178,2.0,0
2020-11-11,2.2665,2.3,1.9673,2.0,1863686.19,15371,-0.11742641542738619,1.7327000000000001,2.20516,0.10433844115657288,0.1663499999999999,2332123.9200000004,0.7991368614751825,1.9089,0
2020-11-12,2.0,2.06,1.825,1.9089,1522310.89,11688,-0.04554999999999998,1.7301950000000001,2.186242,0.10496503236024858,0.12310754885012315,2330239.847,0.6532850650373415,2.0141,1
2020-11-13,1.9089,2.0808,1.8997,2.0141,1595684.08,11304,0.05511027293205517,1.73519,2.163658,0.10538575510156611,0.08991609155454051,2372619.3595,0.6725411194218152,1.9182,0
2020-11-14,2.0222,2.0374,1.869,1.9182,1191847.42,9435,-0.04761431905069269,1.74147,2.1381479999999997,0.10488190491881925,0.08779063705557287,2363918.4310000003,0.5041829719546697,2.0407,1
2020-11-15,1.9204,2.218,1.9133,2.0407,3348186.49,37547,0.06386195391512883,1.7595100000000001,2.116388,0.10419560754001098,0.14931151075611307,2430234.1635,1.3777217604323257,2.2626,1
2020-11-16,2.039,2.37,1.9858,2.2626,3192029.56,37939,0.10873719802028714,1.7870899999999998,2.098484,0.1063137382350741,0.1698046495182534,2460278.1285,1.2974263043772776,2.1998,0
2020-11-17,2.2665,2.33,2.125,2.1998,2311120.85,29860,-0.027755679306991854,1.82118,2.083282,0.1023961728437608,0.09319029002636606,2408103.257,0.9597266409909597,2.1153,0
2020-11-18,2.1962,2.2173,2.0001,2.1153,2054379.16,24685,-0.038412582962087605,1.85531,2.0665780000000002,0.10174588371093299,0.10268047085519766,2449140.8125,0.8388162695729035,2.085,0
2020-11-19,2.1122,2.1848,2.0136,2.085,1391861.95,18220,-0.014324209332009619,1.887655,2.050344,0.10201599555990655,0.08211031175059964,2448652.5055,0.5684195478426165,2.1033,1
2020-11-20,2.0841,2.2387,2.0521,2.1033,1589414.51,21247,0.008776978417266212,1.915335,2.035072,0.1012410385284453,0.08871772928255614,2485523.752,0.6394686466870666,2.3822,1
2020-11-21,2.0999,2.51,2.0351,2.3822,2963489.5,39232,0.13260115057290922,1.954045,2.030252,0.10430585706798365,0.1993535387456972,2585665.0149999997,1.1461227509395684,2.1514,0
2020-11-22,2.3825,2.4201,2.04,2.1514,2448127.25,33994,-0.09688523213835942,1.987925,2.022402,0.10507750946336651,0.17667565306312172,2664684.474,0.9187306316702771,2.2786,1
2020-11-23,2.161,2.3635,2.112,2.2786,2094160.76,30597,0.05912429115924511,2.031265,2.0175699999999996,0.1041710654282524,0.11037479153866411,2720234.268,0.769845738889133,2.2823,1
2020-11-24,2.2786,2.4731,2.1338,2.2823,3534792.04,48091,0.0016238040902309958,2.07582,2.010172,0.10387773976005948,0.14866581956797972,2768947.677,1.2765831833376315,2.2661,0
2020-11-25,2.2795,2.49,2.1703,2.2661,3597681.61,49027,-0.007098102791044281,2.11909,2.0120139999999997,0.10408542126117867,0.14107938749393237,2868907.1295000003,1.2540251209271498,1.9111,0
2020-11-26,2.2653,2.3101,1.7212,1.9111,6803274.72,65661,-0.15665681126163888,2.1196450000000002,2.004226,0.07943573882254663,0.30814714039035096,3016743.5205,2.2551717352731444,1.861,0
2020-11-27,1.9117,2.04,1.7694,1.861,1802241.32,26159,-0.02621526869342261,2.11162,1.99417,0.07836533312041284,0.1454056958624395,2663725.055,0.6765868409042689,1.8868,1
2020-11-28,1.8644,1.94,1.8016,1.8868,1381390.77,19596,0.01386351423965615,2.09817,1.981278,0.07684469488436069,0.07335170659317355,2492777.2975,0.554157313365054,1.9153,1
2020-11-29,1.8858,1.947,1.85,1.9153,862711.64,12732,0.015104939580241616,2.0924400000000003,1.971586,0.07584787744393802,0.05064480760194224,2383390.7035,0.3619681988073174,1.9665,1
2020-11-30,1.9184,2.0182,1.9034,1.9665,1094620.01,16484,0.026732104631128184,2.07746,1.962462,0.07110164858519258,0.058377828629545,2332150.536,0.46936078658003066,1.9738,1
2020-12-01,1.9641,2.1404,1.9168,1.9738,2102911.64,28459,0.0037121789982201836,2.07615,1.950266,0.06596006899196813,0.11328402067078733,2344111.8085,0.8971038123585308,2.1209,1
2020-12-02,1.9702,2.2098,1.9333,2.1209,2203748.48,30536,0.07452629445739167,2.08675,1.9445599999999998,0.06691600396833819,0.13036918289405441,2378183.688,0.9266519197485976,2.0967,0
2020-12-03,2.119,2.2279,2.074,2.0967,3182362.33,35011,-0.011410250365410879,2.09088,1.94028,0.0660697363471615,0.07340105880669631,2457517.6004999997,1.2949499646930405,1.8535,0
2020-12-04,2.0967,2.1123,1.836,1.8535,1424943.39,22048,-0.1159917966328039,2.0876449999999998,1.931986,0.07050751445792036,0.14906932829781483,2469172.3989999997,0.5770935195035768,1.9795,1
2020-12-05,1.8507,1.983,1.82,1.9795,1087998.4,16814,0.06797949824656069,2.0845849999999997,1.92878,0.07070739121436079,0.08234402626925993,2356162.9945,0.46176703502249994,1.8505,0
2020-12-06,1.9795,1.9907,1.7956,1.8505,1125736.37,15434,-0.06516797171002775,2.06398,1.9216840000000002,0.0673622142662812,0.10543096460416095,2252848.335,0.49969469871126504,1.8272,0
2020-12-07,1.8515,1.899,1.8088,1.8272,962743.7,10812,-0.012591191569846005,2.04535,1.9139279999999999,0.06721087249200627,0.049365148861646266,2185429.4775,0.4405283766471938,1.6631,0
2020-12-08,1.8301,1.8301,1.6211,1.6631,2296665.59,24540,-0.08980954465849378,2.0227399999999998,1.9060059999999999,0.0694200304262997,0.1256689315134388,2197543.799,1.0451057180499,1.6592,0
2020-12-09,1.66,1.6777,1.5,1.6592,2093499.32,21966,-0.002345018339245941,2.0014499999999997,1.90149,0.06942885034621299,0.10709980713596912,2232625.6675,0.9376848750217103,1.5683,0
2020-12-10,1.6599,1.6664,1.5395,1.5683,1061425.89,13882,-0.054785438765670214,1.9747,1.8950820000000002,0.0700242111142781,0.080915641140088,2206226.2365,0.48110473551609395,1.4389,0
2020-12-11,1.5739,1.5774,1.4328,1.4389,1429080.75,18371,-0.0825097239048651,1.927535,1.884696,0.06275833159542658,0.10049343248314674,2129505.799,0.6710856343622476,1.4912,1
2020-12-12,1.4368,1.5382,1.4366,1.4912,1423640.73,18488,0.03634720967405647,1.8945250000000002,1.87534,0.061555744332988147,0.06813304721030036,2078281.473,0.6850086229874215,1.5701,1
2020-12-13,1.4909,1.7,1.4578,1.5701,1749534.43,21708,0.05291040772532196,1.8591000000000002,1.868458,0.06116959971456291,0.15425769059295583,2061050.1564999998,0.8488558245331571,1.5946,1
2020-12-14,1.5651,1.6253,1.5224,1.5946,1503571.44,19860,0.015604101649576485,1.8247149999999999,1.8644979999999998,0.061467833869742,0.06453028972783142,1959489.1264999998,0.7673282896372327,1.7586,1
2020-12-15,1.594,1.8039,1.5875,1.7586,3562068.86,42721,0.10284710899285088,1.7993400000000002,1.866072,0.06696598236476901,0.12305242806778127,1957708.4889999996,1.819509329409666,1.7829,1
2020-12-16,1.7577,1.7919,1.6025,1.7829,3098111.32,34965,0.013817809621289756,1.7929299999999997,1.8675099999999998,0.05755744044539859,0.10623142071905324,1772450.3189999997,1.7479256184443726,1.68,0
2020-12-17,1.78,1.8064,1.6382,1.68,2528060.41,32457,-0.05771495877502941,1.78388,1.8707500000000001,0.05867875773824653,0.10011904761904757,1808741.2735,1.397690453045329,1.7014,1
2020-12-18,1.6769,1.7077,1.6307,1.7014,1127224.49,17837,0.012738095238095326,1.7746099999999998,1.876124,0.05866182401174229,0.045256847302221674,1796032.9595000003,0.6276190445379183,1.6707,0
2020-12-19,1.6987,1.7677,1.6595,1.6707,1332107.96,16842,-0.01804396379452211,1.7623799999999998,1.8807760000000002,0.05857671648747466,0.06476327287963134,1819502.7755,0.7321274679748352,1.5635,0
2020-12-20,1.6706,1.6889,1.521,1.5635,1368277.59,17088,-0.06416472137427431,1.74223,1.881052,0.05949133077938877,0.10738727214582679,1833185.6545000002,0.7463933544544329,1.5331,0
2020-12-21,1.5605,1.62,1.49,1.5331,1265977.95,16182,-0.019443556124080552,1.7201949999999997,1.879554,0.05944182079811996,0.08479551236057668,1791338.9700000002,0.7067216038961067,1.49,0
2020-12-22,1.5354,1.5799,1.47,1.49,2035459.3,25013,-0.028112973713391165,1.6886499999999998,1.879878,0.05601376610671461,0.07375838926174504,1782924.511,1.141640763499493,1.198,0
2020-12-23,1.49,1.5126,1.0301,1.198,4351555.9,41795,-0.19597315436241614,1.6437149999999998,1.875602,0.0689325456484556,0.4027545909849749,1841384.1894999999,2.3631982531475955,1.3612,1
2020-12-24,1.1987,1.3888,1.1652,1.3612,1784967.07,25172,0.13622704507512529,1.6191,1.875002,0.07431348250942431,0.1642668233911255,1859385.3735,0.9599769340123833,1.4464,1
2020-12-25,1.3641,1.4599,1.3417,1.4464,1391332.89,19273,0.06259183073758434,1.592445,1.875916,0.07401514127536865,0.0817201327433629,1874552.098,0.7422215106661708,1.3258,0
2020-12-26,1.4488,1.4497,1.3118,1.3258,912192.33,14371,-0.08337942477876092,1.56621,1.8644319999999999,0.07480014587550464,0.1040126715945089,1863874.8959999997,0.48940641453867195,1.3037,0
2020-12-27,1.324,1.417,1.2616,1.3037,2170898.45,30907,-0.01666918087192637,1.540035,1.850076,0.07480226556197267,0.11919920227046098,1924282.6335,1.1281598722592225,1.5172,1
2020-12-28,1.3041,1.5223,1.2867,1.5172,2158620.57,29820,0.1637646697859938,1.53274,1.837304,0.08238135024300083,0.1552860532559979,1917380.3824999998,1.1258175945168774,1.6704,1
2020-12-29,1.5187,1.735,1.4388,1.6704,4870104.61,62766,0.10097548114948585,1.5333,1.830114,0.08549407862567585,0.1773227969348659,2056210.6469999999,2.3684852605473354,1.535,0
2020-12-30,1.6734,1.6903,1.5235,1.535,2171296.28,31800,-0.08105842911877403,1.531635,1.815492,0.0866366870534165,0.10866449511400642,2111704.1665,1.0282199156706546,1.5073,0
2020-12-31,1.5337,1.5523,1.42,1.5073,2169627.35,28938,-0.018045602605863076,1.535055,1.805638,0.08447834488132477,0.08777283885092554,2148731.4965,1.0097247392398896,1.8421,1
2021-01-01,1.5088,1.86,1.499,1.8421,4421991.45,55297,0.2221190207656074,1.5526,1.804302,0.09726387979433418,0.1959719884913957,2298649.0324999997,1.9237349362510827,1.7999,0
2021-01-02,1.8421,2.0,1.7116,1.7999,5253819.62,66430,-0.022908636881819655,1.56409,1.8000180000000001,0.09718807767270898,0.16023112395133063,2473863.2920000004,2.123730780512345,2.1779,1
2021-01-03,1.7998,2.38,1.7973,2.1779,8318341.13,113481,0.21001166731485088,1.593255,1.805212,0.10688388625499226,0.2675513108958171,2814601.7765,2.955423818549558,2.4909,1
2021-01-04,2.1789,2.4989,1.86,2.4909,7800814.8,122009,0.14371642407824048,1.62987,1.814216,0.10890307575998524,0.25649363683809057,3026539.0735000004,2.5774703747600562,2.1636,0
2021-01-05,2.4911,2.5093,2.0621,2.1636,6702006.99,102299,-0.13139828977478007,1.6489050000000003,1.812236,0.11425832904057266,0.20669254945461268,3206733.857,2.089979177838581,1.9414,0
2021-01-06,2.1636,2.189,1.9017,1.9414,8451529.47,88678,-0.10269920502865604,1.661975,1.807068,0.11620701240406615,0.14798598949211914,3502907.31,2.4127185569177967,2.3635,1
2021-01-07,1.9404,2.65,1.9214,2.3635,30861006.24,271878,0.2174204182548678,1.6950800000000001,1.8120319999999999,0.12482840455849861,0.30827163105563776,4989596.3975,6.185070651298104,3.2214,1
2021-01-08,2.3655,3.8,2.175,3.2214,29866396.67,221673,0.362978633382695,1.772615,1.83476,0.1454817025450314,0.5044390637610977,6416310.833,4.654761505068127,3.3829,1
2021-01-09,3.212,3.6998,2.93,3.3829,9881188.65,109729,0.05013348233687198,1.8635849999999998,1.860352,0.14328720928667066,0.22755623873008368,6841956.386,1.4442051501846567,3.449,1
2021-01-10,3.3734,3.7517,3.1556,3.449,5819813.51,70395,0.019539448402258408,1.9593800000000001,1.881688,0.14257753017860403,0.17283270513192225,7069648.164,0.8232111945309531,3.1016,0
2021-01-11,3.4455,3.5282,2.5795,3.1016,8755693.07,93075,-0.10072484778196578,2.0399599999999998,1.900692,0.14557661270371236,0.3058743874129482,7405659.852500001,1.1822974919708547,3.6354,1
2021-01-12,3.1016,3.88,3.058,3.6354,7075911.68,155651,0.17210472014444167,2.1618299999999997,1.927828,0.1362319973551591,0.22610991912856906,7541877.641500001,0.938216186518862,3.5242,0
2021-01-13,3.6354,3.637,3.2633,3.5242,5123655.8,99621,-0.03058810584804983,2.26998,1.952666,0.13676233793097892,0.10603824981556095,7708812.078,0.6646492025175036,3.2921,0
2021-01-14,3.5243,3.5955,3.1814,3.2921,6422109.73,96919,-0.06585891833607627,2.362265,1.973186,0.13946999124790543,0.1257859724795723,7960350.92,0.8067621383204047,3.2475,0
2021-01-15,3.2921,3.4489,2.9618,3.2475,4812542.83,74648,-0.01354758360924635,2.4583500000000003,1.999914,0.13679108469696888,0.14999230177059272,8155368.445,0.5901073461555911,3.4247,1
2021-01-16,3.2479,3.7081,3.2463,3.4247,8562549.63,124687,0.0545650500384911,2.5644,2.0311879999999998,0.13577882966289168,0.13484392793529354,8474951.003999999,1.0103361808178781,3.8268,1
2021-01-17,3.4251,3.9876,3.3,3.8268,8531899.81,105174,0.11741174409437316,2.67988,2.0699880000000004,0.13425702829926203,0.17968015051740363,8793614.966,0.9702380469224652,3.7868,0
2021-01-18,3.8243,4.17,3.6167,3.7868,6226924.77,78131,-0.010452597470471447,2.7857,2.107418,0.13456943686988623,0.14611281292912226,8861455.974,0.702697704335511,3.6287,0
2021-01-19,3.7873,4.0498,3.6,3.6287,4768719.77,64919,-0.04175029048272949,2.8903849999999998,2.1406620000000003,0.13283604923814782,0.12395623777110266,8991327.148500001,0.5303688422454468,3.7166,1
2021-01-20,3.6288,3.7413,3.34,3.7166,4801640.28,74604,0.024223551134014976,3.0008500000000002,2.175518,0.13200327295480105,0.10797503094225905,9122927.795,0.5263266780026072,2.9899,0
2021-01-21,3.7199,3.7411,2.9717,2.9899,4385838.62,60540,-0.1955281709088953,3.05824,2.192898,0.1369043120150395,0.25733302117127665,9121120.1535,0.4808442983088042,3.3352,1
2021-01-22,2.9893,3.4992,2.5295,3.3352,6481502.65,83968,0.11548881233486075,3.135005,2.217668,0.1374352176776653,0.29074718157831614,9182504.305,0.7058534833978497,3.5079,1
2021-01-23,3.3302,3.6,3.3056,3.5079,2269454.7,33884,0.051781002638522367,3.201505,2.250756,0.13154645598402223,0.08392485532654866,8880059.9835,0.2555674966404353,3.6278,1
2021-01-24,3.5018,3.79,3.4781,3.6278,2457759.67,32628,0.034179993728441715,3.25835,2.283722,0.12889700676977867,0.08597497105683886,8612907.227,0.285357731741884,3.7038,1
2021-01-25,3.6287,3.9928,3.4398,3.7038,6791542.33,82263,0.020949335685539472,3.33536,2.320788,0.12347048120637326,0.1493061180409309,8617383.994,0.7881211206009534,4.041,1
2021-01-26,3.7036,4.097,3.6478,4.041,6618303.9,75426,0.09104163291754408,3.44034,2.3650640000000003,0.11972595269425494,0.11116060381093794,8525722.7155,0.7762748239475041,3.675,0
2021-01-27,4.0418,4.0422,3.5114,3.675,2491757.82,38794,-0.09057164068299939,3.5059149999999994,2.4053020000000003,0.11594904035998405,0.1444353741496599,7107260.294500001,0.3505932971004682,3.81,1
2021-01-28,3.664,3.96,3.6,3.81,2055425.01,33822,0.03673469387755102,3.5353449999999995,2.448318,0.08527313337253928,0.09448818897637792,5716711.7115,0.35954673136047993,3.8293,1
2021-01-29,3.8092,3.912,3.6,3.8293,2992168.86,42872,0.005065616797900185,3.557665,2.493538,0.08480537805930499,0.081477032355783,5372260.722,0.5569664271405776,4.228,1
2021-01-30,3.8301,4.3179,3.7667,4.228,3944655.04,61647,0.10411824615464971,3.596615,2.5493200000000003,0.08739109493177388,0.13036896877956475,5278502.7985,0.7473056642351235,4.2525,1
2021-01-31,4.228,4.805,4.154,4.2525,5438870.48,94648,0.005794701986755024,3.65416,2.6045460000000005,0.08318006600714321,0.15308641975308637,5112661.669,1.0638041067684818,4.6148,1
2021-02-01,4.2568,4.617,4.1075,4.6148,2097052.47,43670,0.08519694297472058,3.7031299999999994,2.66544,0.07680040298898144,0.11040565138250848,4863718.7085,0.4311623668398257,5.2331,1
2021-02-02,4.6148,5.4026,4.4632,5.2331,5278922.61,107720,0.13398197104966636,3.7885750000000002,2.7382099999999996,0.08040055586051667,0.1795111883969349,4871482.049000001,1.0836379066784487,5.7311,1
2021-02-03,5.243,5.783,5.0513,5.7311,3977458.72,79473,0.09516347862643548,3.910525,2.8176599999999996,0.07907042620251081,0.12767182565301602,4749249.4985,0.8374920545354037,6.4085,1
2021-02-04,5.7339,6.5426,5.5676,6.4085,5609382.39,102732,0.11819720472509654,4.068575,2.910172,0.08061959701296446,0.15214168682218937,4789091.4765,1.1712832000652222,6.7005,1
2021-02-05,6.4181,7.1438,6.4086,6.7005,4235525.49,95696,0.045564484668799254,4.232365,3.010582,0.08054605448432424,0.10972315498843369,4572740.2695,0.9262554268062829,6.1225,0
2021-02-06,6.7001,6.8181,5.7,6.1225,5040208.25,112912,-0.08626221923737043,4.34715,3.099004,0.08273396762610784,0.18262147815434873,4398155.6915,1.145982226081912,6.6976,1
2021-02-07,6.1219,6.8807,5.75,6.6976,5111066.89,100168,0.09393221723152312,4.4926900000000005,3.199542,0.0835259957350146,0.1688216674629718,4342362.7975,1.1770243824266733,7.855,1
2021-02-08,6.6931,8.078,6.4554,7.855,6719151.08,119254,0.17280817009077887,4.7040049999999995,3.3253719999999998,0.08720352926691016,0.2065690642902609,4439884.363,1.5133617298671975,7.8005,0
2021-02-09,7.8651,8.4945,7.55,7.8005,4803489.37,92202,-0.00693825588796948,4.908199999999999,3.45072,0.08783452517757986,0.1210819819242357,4439976.8175,1.0818726239892131,9.09,1
2021-02-10,7.8005,9.09,7.26,9.09,4419421.79,103167,0.16530991603102363,5.213205,3.6027199999999997,0.07225478068741333,0.20132013201320134,4441655.976,0.9949941674636352,9.2004,1
2021-02-11,9.0897,9.7425,8.72,9.2004,5694878.77,123562,0.01214521452145223,5.506465,3.762768,0.07173926609168357,0.11113647232729001,4402324.782,1.2936071398650386,9.2,0
2021-02-12,9.2058,9.93,9.0353,9.2,2867258.84,74162,-4.347637059265441e-05,5.7910699999999995,3.919544,0.07276778730919319,0.09725000000000003,4432214.989,0.6469133034196324,8.7441,0
2021-02-13,9.2007,9.5117,8.658,8.7441,3487478.68,80835,-0.04955434782608692,6.0468850000000005,4.065498,0.07616554583428693,0.0976315458423394,4483700.9395,0.7778125095892114,8.7158,0
2021-02-14,8.7448,9.23,8.5293,8.7158,2889949.04,72201,-0.0032364680184352457,6.297485,4.213298,0.07680083301942467,0.08039422657702118,4288621.275,0.6738643621544781,8.8516,1
2021-02-15,8.7234,9.38,7.7,8.8516,3424896.19,74311,0.01558089905688509,6.538015,4.364256,0.07634568124299726,0.18979619503818526,4128950.8894999996,0.8294833921879711,8.3002,0
2021-02-16,8.866,9.0,7.9601,8.3002,2257217.69,49157,-0.062293822585747116,6.769275,4.499916,0.07397362695746511,0.12528613768342933,4117223.883,0.5482377820939109,8.2357,0
